Heure Locale	Origine	Compagnie	N° de Vol	Statut	N° du jour	N° du mois	Année
18:10:00	ALGER	AIR ALGERIE	AH4002	ATTERRI 18:14	26	10	2022
18:40:00	BENGHAZI	AFRIQIYAH AIRWAYS	8U452	ATTERRI 18:22	26	10	2022
18:55:00	MARSEILLE	NOUVEL AIR	BJ517	ATTERRI 19:46	26	10	2022
18:55:00	GENEVE	TUNISAIR	TU701	ATTERRI 19:56	26	10	2022
19:00:00	MUNICH	TUNISAIR	TU543	ATTERRI 23:25	26	10	2022
19:15:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 19:01	26	10	2022
19:40:00	NOUAKCHOTT	MAURITANIA AIRLINES	L6116	ATTERRI 19:30	26	10	2022
19:45:00	BENGHAZI	BERNIQ AIRWAYS	NB101	ATTERRI 19:46	26	10	2022
20:00:00	MITIGA	GLOBAL AIR	5S704	ATTERRI 20:16	26	10	2022
20:15:00	MITIGA	LIBYAN ARAB AIRLINES	LN304	ATTERRI 20:01	26	10	2022
20:15:00	MITIGA	LIBYAN WINGS	YL830	ATTERRI 20:11	26	10	2022
20:40:00	MADRID	TUNISAIR	TU607	ATTERRI 23:25	26	10	2022
21:25:00	DUESSELDORF	TUNISAIR	TU527	ATTERRI 22:25	26	10	2022
21:30:00	PARIS CDG	NOUVEL AIR	BJ521	ATTERRI 21:22	26	10	2022
21:30:00	ISTANBUL	NOUVEL AIR	BJ641	ATTERRI 21:39	26	10	2022
21:55:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 21:46	26	10	2022
22:05:00	MARSEILLE	TUNISAIR	TU903	ATTERRI 01:10	26	10	2022
23:10:00	MALTE	TUNISAIR EXPRESS	UG1301	ATTERRI 22:46	26	10	2022
23:35:00	FRANKFURT	LUFTHANSA PASSENGER	LH1326	ATTERRI 23:54	26	10	2022
23:55:00	ATHENES	AEGEAN AIRLINES	A3734	ATTERRI 23:54	26	10	2022
00:40:00	ISTANBUL	TUNISAIR	TU217	ATTERRI 05:10	27	10	2022
04:25:00	CASABLANCA	TUNISAIR	TU706	ATTERRI 07:10	27	10	2022
04:45:00	MONTREAL	TUNISAIR	TU203	ATTERRI 05:00	27	10	2022
06:55:00	LYON	TRANSAVIA FRANCE	TO9870	ATTERRI 06:57	27	10	2022
07:40:00	PARIS CDG	EXPRESS AIR CARGO	7A111	CARGO	27	10	2022
07:55:00	PARIS ORLY	TRANSAVIA FRANCE	TO4074	ATTERRI 08:02	27	10	2022
08:10:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:00	27	10	2022
08:30:00	BENGHAZI	BERNIQ AIRWAYS	NB101	ATTERRI 08:18	27	10	2022
08:30:00	ALGER	AIR ALGERIE	AH4000	ATTERRI 09:10	27	10	2022
08:40:00	CHARLEROI	TUI FLY	TB2741	ATTERRI 08:32	27	10	2022
08:50:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 08:44	27	10	2022
09:15:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 09:01	27	10	2022
09:20:00	MITIGA	LIBYAN ARAB AIRLINES	LN302	ATTERRI 08:50	27	10	2022
09:35:00	ROME	ITALIA TRANSPORTO AEREO	AZ864	ATTERRI 09:32	27	10	2022
09:45:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:40	27	10	2022
09:45:00	BENGHAZI	LIBYAN ARAB AIRLINES	LN306	ATTERRI 10:48	27	10	2022
09:55:00	MARSEILLE	TWINJET	T7117	ATTERRI 10:09	27	10	2022
10:00:00	MITIGA	GHADAMES AIR	NJ411	ATTERRI 10:06	27	10	2022
10:10:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:00	27	10	2022
10:40:00	PARIS ORLY	TRANSAVIA FRANCE	TO3772	ATTERRI 10:39	27	10	2022
10:45:00	MUNICH	LUFTHANSA PASSENGER	LH1744	ATTERRI 10:50	27	10	2022
10:50:00	CASABLANCA	ROYAL AIR MAROC	AT570	ATTERRI 10:47	27	10	2022
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	27	10	2022
10:55:00	NICE	TUNISAIR	TU997	ATTERRI 11:15	27	10	2022
11:05:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 10:50	27	10	2022
11:10:00	LUXEMBOURG	LUXAIR	LG133	ATTERRI 11:05	27	10	2022
11:15:00	LYON	NOUVEL AIR	BJ599	ATTERRI 11:48	27	10	2022
11:45:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 11:50	27	10	2022
12:05:00	BENGHAZI	TUNISAIR	TU418	ATTERRI 18:51	27	10	2022
12:25:00	LYON	TUNISAIR	TU751	ATTERRI 12:58	27	10	2022
12:35:00	MILAN	TUNISAIR	TU757	ATTERRI 13:31	27	10	2022
12:40:00	MITIGA	LIBYAN WINGS	YL810	ATTERRI 12:35	27	10	2022
13:00:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 13:15	27	10	2022
13:15:00	PALERME	TUNISAIR EXPRESS	UG1759	ATTERRI 13:22	27	10	2022
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:17	27	10	2022
13:55:00	ISTANBUL	TUNISAIR	TU215	ATTERRI 14:45	27	10	2022
14:00:00	BRUXELLES	TUNISAIR	TU789	ATTERRI 14:00	27	10	2022
14:10:00	CASABLANCA	TUNISAIR	TU712	ATTERRI 18:46	27	10	2022
14:30:00	MISRATE	LIBYAN ARAB AIRLINES	LN300	ATTERRI 13:50	27	10	2022
14:50:00	MISRATE	AFRIQIYAH AIRWAYS	8U490	ATTERRI 16:22	27	10	2022
15:20:00	MITIGA	GLOBAL AIR	5S702	ATTERRI 14:56	27	10	2022
15:40:00	PARIS ORLY	AIR FRANCE	AF7358	ATTERRI 15:34	27	10	2022
15:45:00	ALGER	TUNISAIR	TU375	ATTERRI 20:06	27	10	2022
16:00:00	ISTANBUL	TURKISH AIRLINES	TK663	ATTERRI 15:59	27	10	2022
16:35:00	MARSEILLE	TUNISAIR	TU903	ATTERRI 19:06	27	10	2022
16:45:00	MITIGA	TUNISAIR	TU404	ATTERRI 18:11	27	10	2022
17:05:00	CASABLANCA	ROYAL AIR MAROC	AT572	ATTERRI 17:23	27	10	2022
17:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 17:16	27	10	2022
17:45:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 17:41	27	10	2022
17:45:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:31	27	10	2022
17:45:00	PARIS ORLY	TRANSAVIA FRANCE	TO8074	ATTERRI 17:52	27	10	2022
18:00:00	VIENNE	TUNISAIR	TU643	ATTERRI 18:11	27	10	2022
18:10:00	ALGER	AIR ALGERIE	AH4002	ATTERRI 18:20	27	10	2022
18:40:00	BENGHAZI	AFRIQIYAH AIRWAYS	8U452	ATTERRI 18:34	27	10	2022
18:55:00	GENEVE	TUNISAIR	TU701	ATTERRI 23:35	27	10	2022
19:05:00	MITIGA	AFRIQIYAH AIRWAYS	8U454	ATTERRI 19:18	27	10	2022
19:30:00	MITIGA	GHADAMES AIR	NJ415	ATTERRI 20:10	27	10	2022
20:15:00	MITIGA	LIBYAN WINGS	YL830	ATTERRI 21:40	27	10	2022
21:15:00	DJERBA	TUNISAIR EXPRESS	UG011A	ATTERRI 21:02	27	10	2022
21:20:00	LONDON STANSTED	TUNISAIR	TU793	ATTERRI 23:08	27	10	2022
21:30:00	PARIS CDG	NOUVEL AIR	BJ521	ATTERRI 21:21	27	10	2022
21:55:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 22:18	27	10	2022
22:00:00	ISTANBUL	TURKISH AIRLINES	TK6335	ATTERRI 21:47	27	10	2022
22:00:00	ISTANBUL	NOUVEL AIR	BJ641	ATTERRI 21:40	27	10	2022
23:35:00	FRANKFURT	LUFTHANSA PASSENGER	LH1326	ATTERRI 23:43	27	10	2022
23:40:00	LONDON GATWICK	NOUVEL AIR	BJ845	ATTERRI 23:36	27	10	2022
00:35:00	ISTANBUL	TUNISAIR	TU217	ATTERRI 01:06	28	10	2022
00:35:00	MADRID	AIR EUROPA	UX1115	ATTERRI 01:04	28	10	2022
00:50:00	TOZEUR - NEFTA	TUNISAIR EXPRESS	UG031	ATTERRI 00:36	28	10	2022
05:05:00	NOUAKCHOTT	TUNISAIR	TU564	ATTERRI 05:30	28	10	2022
05:45:00	LE CAIRE	TUNISAIR	TU814	ATTERRI 05:15	28	10	2022
07:15:00	JEDDAH	TUNISAIR	TU714	ATTERRI 08:42	28	10	2022
07:25:00	NANTES	TRANSAVIA FRANCE	TO9960	ATTERRI 07:12	28	10	2022
07:45:00	PARIS CDG	EXPRESS AIR CARGO	7A111	CARGO	28	10	2022
08:10:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:04	28	10	2022
08:15:00	PARIS ORLY	TRANSAVIA FRANCE	TO4074	ATTERRI 08:06	28	10	2022
08:30:00	ALGER	AIR ALGERIE	AH4000	ATTERRI 08:19	28	10	2022
08:50:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 08:53	28	10	2022
09:15:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 08:50	28	10	2022
09:35:00	ROME	ITALIA TRANSPORTO AEREO	AZ864	ATTERRI 09:20	28	10	2022
09:40:00	JEDDAH	SAUDI ARABIAN AIRLINES	SV365	ATTERRI 09:30	28	10	2022
09:40:00	JEDDAH	ETIHAD AIRWAYS	EY3403	ATTERRI 09:30	28	10	2022
09:45:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:52	28	10	2022
09:50:00	MITIGA	GHADAMES AIR	NJ411	ATTERRI 09:41	28	10	2022
09:55:00	MARSEILLE	TWINJET	T7117	ATTERRI 10:32	28	10	2022
10:10:00	BENGHAZI	BERNIQ AIRWAYS	NB101	ATTERRI 10:45	28	10	2022
10:10:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:10	28	10	2022
10:40:00	PARIS CDG	AIR FRANCE	AF1284	ATTERRI 10:59	28	10	2022
10:45:00	TOULOUSE	NOUVEL AIR	BJ515	ATTERRI 10:29	28	10	2022
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	28	10	2022
10:50:00	CASABLANCA	ROYAL AIR MAROC	AT570	ATTERRI 10:36	28	10	2022
10:55:00	NICE	TUNISAIR	TU997	ATTERRI 11:15	28	10	2022
11:05:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 10:52	28	10	2022
11:40:00	ROME	TUNISAIR	TU753	ATTERRI 16:16	28	10	2022
11:55:00	DUBAI	TUNISAIR	TU147	ATTERRI 12:12	28	10	2022
11:55:00	DUBAI	EMIRATES AIRLINE	EK747	ATTERRI 12:12	28	10	2022
12:15:00	STRASBOURG	NOUVEL AIR	BJ577	ATTERRI 12:43	28	10	2022
12:20:00	LYON	TUNISAIR	TU751	ATTERRI 16:06	28	10	2022
12:35:00	MILAN	TUNISAIR	TU757	ATTERRI 13:06	28	10	2022
12:35:00	AMMAN	ROYAL JORDANIAN AIRLINES	RJ551	ATTERRI 12:25	28	10	2022
12:40:00	MITIGA	LIBYAN WINGS	YL810	ATTERRI 12:22	28	10	2022
12:50:00	TOULOUSE	TUNISAIR	TU283	ATTERRI 12:45	28	10	2022
12:55:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 12:56	28	10	2022
13:20:00	FRANKFURT	TUNISAIR	TU745	ATTERRI 13:15	28	10	2022
13:20:00	TOZEUR - NEFTA	TUNISAIR EXPRESS	UG031	ATTERRI 13:31	28	10	2022
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:23	28	10	2022
14:00:00	BRUXELLES	TUNISAIR	TU789	ATTERRI 13:55	28	10	2022
14:05:00	PARIS ORLY	TUNISAIR	TU719	ATTERRI 16:11	28	10	2022
15:40:00	PARIS ORLY	AIR FRANCE	AF7358	ATTERRI 15:41	28	10	2022
15:45:00	ALGER	TUNISAIR	TU375	ATTERRI 18:41	28	10	2022
16:00:00	ISTANBUL	TURKISH AIRLINES	TK663	ATTERRI 15:49	28	10	2022
16:50:00	MUNICH	TUNISAIR	TU543	ATTERRI 17:31	28	10	2022
16:55:00	ISTANBUL	NOUVEL AIR	BJ641	ATTERRI 17:12	28	10	2022
16:55:00	ROME	ITALIA TRANSPORTO AEREO	AZ866	ATTERRI 16:41	28	10	2022
17:00:00	MALTE	TUNISAIR EXPRESS	UG1301	ATTERRI 17:05	28	10	2022
17:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 17:15	28	10	2022
17:30:00	NICE	NOUVEL AIR	BJ587	ATTERRI 18:03	28	10	2022
17:45:00	PARIS ORLY	TRANSAVIA FRANCE	TO8074	ATTERRI 17:49	28	10	2022
17:45:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 18:12	28	10	2022
17:55:00	ALGER	AIR ALGERIE	AH4002	ATTERRI 19:31	28	10	2022
18:00:00	STRASBOURG	TUNISAIR	TU247	ATTERRI 23:06	28	10	2022
18:20:00	MARSEILLE	TUNISAIR	TU903	ATTERRI 21:45	28	10	2022
18:25:00	LYON	TUNISAIR	TU851	ATTERRI 07:25	28	10	2022
18:30:00	GENEVE	TUNISAIR	TU701	ATTERRI 19:00	28	10	2022
19:45:00	BENGHAZI	BERNIQ AIRWAYS	NB103	ATTERRI 22:15	28	10	2022
20:05:00	BRUXELLES	NOUVEL AIR	BJ397	ATTERRI 20:22	28	10	2022
20:05:00	MONASTIR	TUNISAIR	TU9024	ATTERRI 20:25	28	10	2022
20:15:00	MITIGA	LIBYAN ARAB AIRLINES	LN304	ATTERRI 19:50	28	10	2022
20:15:00	MITIGA	LIBYAN WINGS	YL830	ATTERRI 21:37	28	10	2022
20:15:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 20:26	28	10	2022
20:50:00	ALGER	TUNISAIR EXPRESS	UG1501	ATTERRI 20:55	28	10	2022
21:30:00	DUESSELDORF	TUNISAIR	TU527	ATTERRI 21:30	28	10	2022
21:55:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 01:30	28	10	2022
23:00:00	COLOGNE	EUROWINGS	EW382	ATTERRI 22:45	28	10	2022
23:10:00	NICE	TUNISAIR	TU999	ATTERRI 02:16	28	10	2022
23:10:00	MARSEILLE	NOUVEL AIR	BJ517	ATTERRI 22:52	28	10	2022
23:15:00	PARIS ORLY	TUNISAIR	TU725	ATTERRI 00:26	28	10	2022
23:30:00	DJERBA	TUNISAIR EXPRESS	UG011	ATTERRI 23:42	28	10	2022
23:35:00	FRANKFURT	LUFTHANSA PASSENGER	LH1326	ATTERRI 23:25	28	10	2022
00:05:00	BARCELONE	TUNISAIR	TU515	ATTERRI 03:58	29	10	2022
00:20:00	PARIS CDG	NOUVEL AIR	BJ521	ATTERRI 01:35	29	10	2022
00:45:00	PARIS CDG	AIR FRANCE	AF1784	ATTERRI 00:52	29	10	2022
00:45:00	BORDEAUX	TUNISAIR	TU629	ATTERRI 07:55	29	10	2022
04:25:00	CASABLANCA	TUNISAIR	TU706	ATTERRI 07:55	29	10	2022
07:15:00	JEDDAH	TUNISAIR	TU714	ATTERRI 08:20	29	10	2022
07:30:00	MONTPELLIER	TRANSAVIA FRANCE	TO9990	ATTERRI 08:23	29	10	2022
08:10:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 09:10	29	10	2022
08:15:00	PARIS ORLY	TRANSAVIA FRANCE	TO4074	ATTERRI 08:15	29	10	2022
08:30:00	ALGER	AIR ALGERIE	AH4000	ATTERRI 08:24	29	10	2022
08:50:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 08:59	29	10	2022
09:15:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 12:49	29	10	2022
09:35:00	ROME	ITALIA TRANSPORTO AEREO	AZ864	ATTERRI 09:49	29	10	2022
09:45:00	NAPOLI CAPODI	TUNISAIR EXPRESS	UG1731	ATTERRI 09:50	29	10	2022
09:45:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 10:10	29	10	2022
09:50:00	BENGHAZI	LIBYAN ARAB AIRLINES	LN306	ATTERRI 10:22	29	10	2022
10:20:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:35	29	10	2022
10:30:00	FRANKFURT	LUFTHANSA PASSENGER	LH1322	ATTERRI 10:27	29	10	2022
10:40:00	PARIS CDG	AIR FRANCE	AF1284	ATTERRI 10:38	29	10	2022
10:45:00	CASABLANCA	ROYAL AIR MAROC	AT570	ATTERRI 10:40	29	10	2022
10:45:00	LYON	NOUVEL AIR	BJ599	ATTERRI 10:39	29	10	2022
10:55:00	NICE	TUNISAIR	TU997	ATTERRI 13:56	29	10	2022
11:00:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 14:39	29	10	2022
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	29	10	2022
11:40:00	ROME	TUNISAIR	TU753	ATTERRI 11:30	29	10	2022
11:45:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 12:00	29	10	2022
11:55:00	DUBAI	EMIRATES AIRLINE	EK747	ATTERRI 12:43	29	10	2022
11:55:00	DUBAI	TUNISAIR	TU147	ATTERRI 12:43	29	10	2022
11:55:00	PARIS ORLY	TRANSAVIA FRANCE	TO3772	ATTERRI 11:47	29	10	2022
12:25:00	LYON	TUNISAIR	TU751	ATTERRI 12:20	29	10	2022
12:35:00	MILAN	TUNISAIR	TU857	ATTERRI 13:06	29	10	2022
12:40:00	MITIGA	LIBYAN WINGS	YL810	ATTERRI 13:16	29	10	2022
12:55:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 13:09	29	10	2022
13:15:00	PALERME	TUNISAIR EXPRESS	UG1759	ATTERRI 14:11	29	10	2022
13:15:00	ISTANBUL	NOUVEL AIR	BJ691	ATTERRI 13:18	29	10	2022
13:35:00	PARIS ORLY	TUNISAIR	TU719	ATTERRI 14:06	29	10	2022
13:40:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:28	29	10	2022
14:00:00	BRUXELLES	TUNISAIR	TU789	ATTERRI 15:56	29	10	2022
14:10:00	CASABLANCA	TUNISAIR	TU712	ATTERRI 04:50	29	10	2022
14:15:00	MITIGA	LIBYAN ARAB AIRLINES	LN302	ATTERRI 15:00	29	10	2022
14:25:00	MARSEILLE	TRANSAVIA FRANCE	TO8040	ATTERRI 14:17	29	10	2022
15:40:00	PARIS ORLY	AIR FRANCE	AF7358	ATTERRI 16:00	29	10	2022
16:00:00	ISTANBUL	TURKISH AIRLINES	TK663	ATTERRI 15:44	29	10	2022
16:00:00	SFAX - THYNA	TUNISAIR EXPRESS	UG021	ATTERRI 15:46	29	10	2022
16:05:00	ALGER	TUNISAIR	TU375	ATTERRI 18:16	29	10	2022
16:20:00	MITIGA	TUNISAIR	TU404	ATTERRI 16:16	29	10	2022
16:25:00	ORAN	TUNISAIR	TU709	ATTERRI 20:59	29	10	2022
16:30:00	MUNICH	LUFTHANSA PASSENGER	LH1744	ATTERRI 16:26	29	10	2022
16:35:00	MARSEILLE	TUNISAIR	TU903	ATTERRI 21:35	29	10	2022
16:55:00	ROME	ITALIA TRANSPORTO AEREO	AZ866	ATTERRI 16:48	29	10	2022
17:00:00	ALGER	AIR ALGERIE	AH4002	ATTERRI 17:37	29	10	2022
17:05:00	CASABLANCA	ROYAL AIR MAROC	AT572	ATTERRI 18:26	29	10	2022
17:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 17:21	29	10	2022
17:25:00	NANTES	NOUVEL AIR	BJ523	ATTERRI 17:20	29	10	2022
17:45:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 17:57	29	10	2022
17:45:00	PARIS ORLY	TRANSAVIA FRANCE	TO8074	ATTERRI 18:00	29	10	2022
17:45:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:41	29	10	2022
18:20:00	MONASTIR	NOUVEL AIR	BJ071F	ATTERRI 18:30	29	10	2022
18:20:00	LYON	TUNISAIR	TU851	ATTERRI 18:11	29	10	2022
19:05:00	GENEVE	TUNISAIR	TU701	ATTERRI 21:26	29	10	2022
19:30:00	MITIGA	GHADAMES AIR	NJ415	ATTERRI 19:18	29	10	2022
19:40:00	NOUAKCHOTT	MAURITANIA AIRLINES	L6116	ATTERRI 19:51	29	10	2022
19:45:00	BENGHAZI	BERNIQ AIRWAYS	NB103	ATTERRI 19:21	29	10	2022
20:00:00	MITIGA	GLOBAL AIR	5S704	ATTERRI 19:26	29	10	2022
20:15:00	MITIGA	LIBYAN WINGS	YL830	ATTERRI 19:57	29	10	2022
20:50:00	LONDON LHR.	TUNISAIR	TU791	ATTERRI 22:41	29	10	2022
21:15:00	DJERBA	TUNISAIR EXPRESS	UG011	ATTERRI 21:06	29	10	2022
21:25:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 21:41	29	10	2022
21:30:00	DUESSELDORF	TUNISAIR	TU527	ATTERRI 21:30	29	10	2022
21:35:00	NICE	TUNISAIR	TU999	ATTERRI 02:55	29	10	2022
22:40:00	LONDON GATWICK	NOUVEL AIR	BJ845	ATTERRI 22:31	29	10	2022
23:35:00	FRANKFURT	LUFTHANSA PASSENGER	LH1326	ATTERRI 23:25	29	10	2022
00:10:00	SOFIA	TUNISAIR	TU9010	ATTERRI 00:15	30	10	2022
00:20:00	PARIS CDG	NOUVEL AIR	BJ521	ATTERRI 01:52	30	10	2022
00:50:00	LILLE	NOUVEL AIR	BJ557	ATTERRI 00:54	30	10	2022
02:25:00	ISTANBUL	TUNISAIR	TU219	ATTERRI 05:01	30	10	2022
02:45:00	MARSEILLE	TUNISAIR	TU929	ATTERRI 02:37	30	10	2022
03:15:00	MONASTIR	NOUVEL AIR	BJ084F	ATTERRI 04:06	30	10	2022
03:40:00	BAMAKO	TUNISAIR	TU395	ATTERRI 06:59	30	10	2022
04:35:00	MONTREAL	TUNISAIR	TU203	ATTERRI 06:35	30	10	2022
05:45:00	LE CAIRE	TUNISAIR	TU814	ATTERRI 06:26	30	10	2022
08:10:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:10	30	10	2022
08:30:00	ALGER	AIR ALGERIE	AH4000	ATTERRI 08:21	30	10	2022
08:45:00	CHARLEROI	TUI FLY	TB2741	ATTERRI 09:11	30	10	2022
08:45:00	PARIS ORLY	TRANSAVIA FRANCE	TO8222	ATTERRI 08:50	30	10	2022
08:50:00	MITIGA	GLOBAL AIR	5S700	ATTERRI 08:57	30	10	2022
08:55:00	LYON	TRANSAVIA FRANCE	TO8776	ATTERRI 08:40	30	10	2022
09:15:00	MITIGA	LIBYAN ARAB AIRLINES	LN302	ATTERRI 08:49	30	10	2022
09:15:00	MISRATE	AFRIQIYAH AIRWAYS	8U490	ATTERRI 09:39	30	10	2022
09:35:00	JEDDAH	ETIHAD AIRWAYS	EY3403	ATTERRI 09:02	30	10	2022
09:35:00	JEDDAH	SAUDI ARABIAN AIRLINES	SV365	ATTERRI 09:02	30	10	2022
09:45:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:50	30	10	2022
09:50:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 09:43	30	10	2022
10:00:00	MITIGA	GHADAMES AIR	NJ411	ATTERRI 09:04	30	10	2022
10:00:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 09:43	30	10	2022
10:15:00	BENGHAZI	BERNIQ AIRWAYS	NB101	ATTERRI 10:05	30	10	2022
10:30:00	ROME	ITALIA TRANSPORTO AEREO	AZ864	ATTERRI 10:16	30	10	2022
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	30	10	2022
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:20	30	10	2022
10:50:00	CASABLANCA	ROYAL AIR MAROC	AT570	ATTERRI 11:00	30	10	2022
10:55:00	MITIGA	TUNISAIR	TU404	ATTERRI 15:55	30	10	2022
11:00:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 11:00	30	10	2022
11:10:00	NICE	TUNISAIR	TU997	ATTERRI 10:55	30	10	2022
11:15:00	PARIS ORLY	TRANSAVIA FRANCE	TO8230	ATTERRI 11:17	30	10	2022
11:30:00	ROME	TUNISAIR	TU753	ATTERRI 11:20	30	10	2022
11:55:00	LYON	NOUVEL AIR	BJ599	ATTERRI 12:08	30	10	2022
12:10:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 12:20	30	10	2022
12:20:00	AMMAN	ROYAL JORDANIAN AIRLINES	RJ551	ATTERRI 11:48	30	10	2022
12:25:00	VENISE	TUNISAIR	TU473	ATTERRI 11:45	30	10	2022
12:35:00	LYON	TUNISAIR	TU751	ATTERRI 17:46	30	10	2022
12:35:00	SFAX - THYNA	TUNISAIR EXPRESS	UG021	ATTERRI 11:34	30	10	2022
12:40:00	MILAN	TUNISAIR	TU757	ATTERRI 12:50	30	10	2022
12:50:00	DUBAI	TUNISAIR	TU147	ATTERRI 12:46	30	10	2022
12:50:00	DUBAI	EMIRATES AIRLINE	EK747	ATTERRI 12:46	30	10	2022
12:55:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 13:13	30	10	2022
13:00:00	MITIGA	LIBYAN WINGS	YL810	ATTERRI 13:01	30	10	2022
13:20:00	ISTANBUL	TUNISAIR	TU215	ATTERRI 14:41	30	10	2022
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:12	30	10	2022
13:40:00	MALTE	TUNISAIR EXPRESS	UG1301	ATTERRI 14:06	30	10	2022
13:55:00	FRANKFURT	TUNISAIR	TU745	ATTERRI 14:21	30	10	2022
14:00:00	BRUXELLES	TUNISAIR	TU789	ATTERRI 16:15	30	10	2022
14:15:00	BRUXELLES	NOUVEL AIR	BJ397	ATTERRI 14:16	30	10	2022
15:30:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 15:50	30	10	2022
15:45:00	ALGER	TUNISAIR	TU375	ATTERRI 15:41	30	10	2022
15:50:00	ISTANBUL	TURKISH AIRLINES	TK663	ATTERRI 15:32	30	10	2022
16:20:00	PARIS ORLY	TUNISAIR	TU719	ATTERRI 16:45	30	10	2022
16:45:00	PARIS ORLY	AIR FRANCE	AF7358	ATTERRI 16:46	30	10	2022
16:50:00	TOULOUSE	TUNISAIR	TU283	ATTERRI 16:34	30	10	2022
17:00:00	TOZEUR - NEFTA	TUNISAIR EXPRESS	UG031	ATTERRI 16:56	30	10	2022
17:00:00	FRANKFURT	LUFTHANSA PASSENGER	LH1324	ATTERRI 17:09	30	10	2022
17:10:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 17:18	30	10	2022
17:15:00	NICE	NOUVEL AIR	BJ587	ATTERRI 17:48	30	10	2022
17:30:00	CASABLANCA	ROYAL AIR MAROC	AT572	ATTERRI 17:09	30	10	2022
17:45:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:40	30	10	2022
18:05:00	ROME	ITALIA TRANSPORTO AEREO	AZ866	ATTERRI 18:01	30	10	2022
18:05:00	MILAN	TUNISAIR	TU857	ATTERRI 18:25	30	10	2022
18:10:00	ALGER	AIR ALGERIE	AH4002	ATTERRI 18:05	30	10	2022
18:45:00	PARIS ORLY	TRANSAVIA FRANCE	TO8336	ATTERRI 19:06	30	10	2022
18:50:00	GENEVE	TUNISAIR	TU701	ATTERRI 18:46	30	10	2022
19:10:00	MITIGA	AFRIQIYAH AIRWAYS	8U454	ATTERRI 19:12	30	10	2022
19:20:00	MARSEILLE	TUNISAIR	TU903	ATTERRI 20:12	30	10	2022
